不可胜数 ,Subject-Predicate
五毒俱全 ,Subject-Predicate
瞄准射击 ,Subject-Predicate
开诚布公 ,Subject-Predicate
玉树临风 ,Subject-Predicate
目不斜视 ,Subject-Predicate
处之泰然 ,Subject-Predicate
绵里藏针 ,Subject-Predicate
平心而论 ,Subject-Predicate
不识时务 ,Subject-Predicate
惹火烧身 ,Subject-Predicate
邯郸学步 ,Subject-Predicate
衣食住行  ,Subject-Predicate
精神百倍 ,Subject-Predicate
含苞欲放 ,Subject-Predicate
遗世独立 ,Subject-Predicate
空空如也 ,Subject-Predicate
壮心不已 ,Subject-Predicate
与时偕行 ,Subject-Predicate
蜕化变质 ,Subject-Predicate
足不出户  ,Subject-Predicate
石沉大海 ,Subject-Predicate
盘根错节 ,Subject-Predicate
漫山遍野 ,Subject-Predicate
全心全力 ,Subject-Predicate
靠天吃饭 ,Subject-Predicate
人烟稀少 ,Subject-Predicate
振振有辞 ,Subject-Predicate
义不容辞  ,Subject-Predicate
百折不挠 ,Subject-Predicate
一时一刻 ,Subject-Predicate
果不其然 ,Subject-Predicate
小试锋芒 ,Subject-Predicate
软弱无能 ,Subject-Predicate
如释重负 ,Subject-Predicate
专横跋扈 ,Subject-Predicate
所向无敌 ,Subject-Predicate
择善而从 ,Subject-Predicate
人财两失 ,Subject-Predicate
事业有成 ,Subject-Predicate
还本付息 ,Subject-Predicate
少见多怪 ,Subject-Predicate
满载而归 ,Subject-Predicate
金玉其外 ,Subject-Predicate
赞不绝口  ,Subject-Predicate
不顾大局 ,Subject-Predicate
天下无双 ,Subject-Predicate
怒目而视 ,Subject-Predicate
进退两难 ,Subject-Predicate
失之交臂 ,Subject-Predicate
要死要活 ,Subject-Predicate
腾空而起 ,Subject-Predicate
舍近求远 ,Subject-Predicate
对牛弹琴 ,Subject-Predicate
一钱不值 ,Subject-Predicate
当机立断 ,Subject-Predicate
精力充沛 ,Subject-Predicate
劳民伤财 ,Subject-Predicate
州官放火 ,Subject-Predicate
仁义道德 ,Subject-Predicate
神情自若 ,Subject-Predicate
目光如炬 ,Subject-Predicate
积沙成塔 ,Subject-Predicate
至善至美 ,Subject-Predicate
头头是道 ,Subject-Predicate
偷天换日 ,Subject-Predicate
精明强干 ,Subject-Predicate
天理难容 ,Subject-Predicate
浮光掠影,Subject-Predicate
自欺欺人 ,Subject-Predicate
远交近攻 ,Subject-Predicate
厚积薄发 ,Subject-Predicate
语无伦次 ,Subject-Predicate
自掘坟墓 ,Subject-Predicate
深入人心  ,Subject-Predicate
吃穿用度 ,Subject-Predicate
酒酣耳热 ,Subject-Predicate
庸庸碌碌 ,Subject-Predicate
走马观花 ,Subject-Predicate
近朱者赤 ,Subject-Predicate
不能自拔 ,Subject-Predicate
望梅止渴 ,Subject-Predicate
熟视无睹 ,Subject-Predicate
宾客盈门 ,Subject-Predicate
寻死觅活 ,Subject-Predicate
喷薄欲出 ,Subject-Predicate
自食恶果 ,Subject-Predicate
众目睽睽 ,Subject-Predicate
高山流水,Subject-Predicate
清心寡欲 ,Subject-Predicate
盗亦有道 ,Subject-Predicate
彻头彻尾 ,Subject-Predicate
封疆大吏 ,Subject-Predicate
心细如发 ,Subject-Predicate
情景交融 ,Subject-Predicate
不知深浅 ,Subject-Predicate
刚正不阿,Subject-Predicate
没精打采,Subject-Predicate
条条框框 ,Subject-Predicate
心安理得 ,Subject-Predicate
时运不济 ,Subject-Predicate
相得益彰  ,Subject-Predicate
变幻无穷 ,Subject-Predicate
事不过三 ,Subject-Predicate
心旷神怡 ,Subject-Predicate
牛刀小试 ,Subject-Predicate
千头万绪 ,Subject-Predicate
投机取巧 ,Subject-Predicate
劳苦功高 ,Subject-Predicate
鼓乐喧天 ,Subject-Predicate
势不可挡 ,Subject-Predicate
必有近忧 ,Subject-Predicate
图财害命 ,Subject-Predicate
以防万一 ,Subject-Predicate
后生可畏 ,Subject-Predicate
众星拱月 ,Subject-Predicate
如芒在背 ,Subject-Predicate
笨鸟先飞 ,Subject-Predicate
人同此心 ,Subject-Predicate
惊恐万状 ,Subject-Predicate
泰山压顶 ,Subject-Predicate
棋逢对手 ,Subject-Predicate
兴致索然 ,Subject-Predicate
一文不名 ,Subject-Predicate
在所难免  ,Subject-Predicate
格物致知 ,Subject-Predicate
天涯海角 ,Subject-Predicate
以逸待劳 ,Subject-Predicate
自由自在 ,Subject-Predicate
种豆得豆 ,Subject-Predicate
梨花带雨 ,Subject-Predicate
极乐世界 ,Subject-Predicate
鉴往知来 ,Subject-Predicate
小脚女人 ,Subject-Predicate
朝野上下 ,Subject-Predicate
如影随形 ,Subject-Predicate
凄风冷雨 ,Subject-Predicate
才华出众 ,Subject-Predicate
横冲直撞 ,Subject-Predicate
指桑骂槐 ,Subject-Predicate
飞针走线 ,Subject-Predicate
横眉冷对 ,Subject-Predicate
傲然挺立 ,Subject-Predicate
史无前例  ,Subject-Predicate
星罗棋布 ,Subject-Predicate
老泪纵横 ,Subject-Predicate
闯荡江湖 ,Subject-Predicate
锒铛入狱 ,Subject-Predicate
不欢而散 ,Subject-Predicate
沸反盈天 ,Subject-Predicate
青云直上 ,Subject-Predicate
置身事外 ,Subject-Predicate
莫逆之交 ,Subject-Predicate
独具匠心 ,Subject-Predicate
一贫如洗 ,Subject-Predicate
亲仁善邻 ,Subject-Predicate
暗送秋波 ,Subject-Predicate
茂林修竹 ,Subject-Predicate
排忧解难  ,Subject-Predicate
欺软怕硬 ,Subject-Predicate
先入为主 ,Subject-Predicate
羊肠小道 ,Subject-Predicate
余波未平  ,Subject-Predicate
七老八十 ,Subject-Predicate
立竿见影  ,Subject-Predicate
沾沾自喜 ,Subject-Predicate
心灰意冷 ,Subject-Predicate
意在沛公 ,Subject-Predicate
无计可施 ,Subject-Predicate
勤能补拙 ,Subject-Predicate
就事论事 ,Subject-Predicate
肃然起敬 ,Subject-Predicate
东西南北 ,Subject-Predicate
一片汪洋 ,Subject-Predicate
自寻烦恼 ,Subject-Predicate
弹冠相庆 ,Subject-Predicate
追悔莫及 ,Subject-Predicate
鸟语花香 ,Subject-Predicate
破釜沉舟,Subject-Predicate
不懂装懂 ,Subject-Predicate
金无足赤 ,Subject-Predicate
晓以利害 ,Subject-Predicate
安营扎寨 ,Subject-Predicate
高山峻岭 ,Subject-Predicate
全神贯注 ,Subject-Predicate
半梦半醒 ,Subject-Predicate
卓有成效  ,Subject-Predicate
相濡以沫 ,Subject-Predicate
